	190703	190802	190830	190913	191004	191019	191025	191108	191111	191115	191122	191129	191206	191213	191220	200103	200110	200117	200124	200131	200205
midas_g_2126	0.011945453891267586	0.0084677283593145	0.01644196474819079	0.025157036157379926	0.03280071016422547	0.05338753886058021	0.10847490162203666	0.19929688447084495	0.14829767191495094	0.2017748796987237	0.23812289246908971	0.20998808303079017	0.22786430037426048	0.27097237549704795	0.16234132202571055	0.20988678890750523	0.17199237985694255	0.1524354517401664	0.1765169797630878	0.08333333333333333	0.1570789722547243
midas_g_887	0.026337567013276723	0.021160903673276995	0.03235115656124669	0.07777326374782545	0.06838881491344874	0.07181251264693439	0.03998464343986947	0.0748979674303956	0.0805035960465916	0.06649696631564266	0.09833270887973024	0.12471246847545936	0.11845949535192563	0.13463660728361973	0.1282842650492472	0.16455537635250458	0.17073433737105065	0.1356392328424671	0.1443871354437767	0.08333333333333333	0.10852874705476927
Ca_Competibacter	0.02662540927571689	0.07262381737988574	0.022731645232422184	0.05315791118472418	0.033794940079893435	0.03818178473538026	0.041808234955369984	0.03137754071200549	0.03587075165597574	0.029343050421926243	0.019745222929936333	0.011972396973644094	0.015549921526017137	0.008986284092700617	0.013740908724940283	0.01785071167968935	0.03252938427806337	0.0407015350962854	0.03948011798293355	0.0	0.04119315905047374
Terrimonas	0.02667937969992444	0.06493047372142348	0.030723239259445617	0.03221975686740209	0.019209942299156683	0.011732675999337763	0.01608599673673097	0.011072049137269164	0.010257330402667504	0.00711346676895181	0.0072873735481453735	0.010226422414987668	0.012266087166485572	0.015467619598157198	0.011593891736668365	0.02192192662417989	0.023183925811437404	0.022010858950822228	0.02744522784271045	0.0	0.018384651140425392
AAP99	0.010380311589249092	0.013400222214740243	0.012194580515309823	0.021646509786764176	0.020994229915668003	0.017556704254888617	0.02948459545061906	0.02149755525922334	0.025553611746587115	0.014505893019038986	0.009254402397901833	0.008009311864312835	0.010938065918145598	0.012524742936220155	0.014304500684361664	0.024615191895150563	0.032098055425757534	0.03124877934455685	0.034290761683938235	0.0	0.02348170350542563
midas_g_52	0.010848055265714389	0.0075755025083330515	0.0060676917612585285	0.009396126962300905	0.005992010652463383	0.006839462114383473	0.009693828582397543	0.01363801672930052	0.010885330223238985	0.013512099867494246	0.012532783814162608	0.011778399800460049	0.016201859229747675	0.021178201692154074	0.020987091060358017	0.027699920141553012	0.032169943567808494	0.03363149876957933	0.04135711919746368	0.0	0.03665710301495457
Rhodocyclaceae_unclassified	0.019519303421724886	0.02826504158109168	0.01506563466575898	0.01691719532902077	0.01454061251664447	0.023947315170802674	0.019406852864958232	0.01988119772093586	0.020843613092301004	0.022316758490829248	0.01946421880854255	0.0142449352880858	0.013207774960762999	0.011806540893723617	0.012721075655511121	0.011978767048212585	0.015420006469932772	0.017167298152415897	0.00810738339721447	0.0	0.012806744778727057
Nitrospira	0.0248803655596733	0.06030099996633106	0.02033416702431516	0.03469900101044822	0.024340878828229034	0.03085668034068543	0.031346578366445915	0.01573928152907423	0.0232658981145053	0.01781853685752145	0.010865492693892843	0.005348779203503035	0.006664252082578776	0.005272654019303869	0.006655752663642951	0.0038989712353005653	0.0031271341792171383	0.0026170852701066366	0.0032019432483162196	0.0	0.0032377502444341146
OLB8	0.016281077969272837	0.02001616107201779	0.020067780556747718	0.014708792983114052	0.024154460719041284	0.01175475064844282	0.013571360015356559	0.01068816422192589	0.009105997398286457	0.008647743915196317	0.009816410640689395	0.010170994651220797	0.00934444042013763	0.011981712123600819	0.01121816376372078	0.02060661102672909	0.02176413500593078	0.022635834537713367	0.03142005394406852	0.0	0.03305069803971855
midas_g_384	1.7990141402511423e-05	0.00016834450018517896	0.0012135383522517056	0.002083398439534569	0.005512649800266311	0.012284542226964186	0.024666474709665036	0.04477310381056291	0.033867133180819096	0.04627240393332868	0.03784188834769576	0.026106476734196162	0.024387299287697693	0.02620561598962986	0.01663938165910738	0.007860576546670217	0.004259372416519895	0.002812390141010117	0.003690909951261061	0.0	0.0029492378464152334
Comamonadaceae_unclassified	0.02088655416831573	0.021851116124036323	0.01876544671530685	0.02475077346167078	0.013262316910785603	0.014977649417781196	0.016565889240810042	0.01289045136784255	0.01257494878810991	0.01713857312225404	0.013113525665043053	0.010337277942521393	0.01204877459857536	0.010194965578853339	0.010949786640186783	0.011743889262953527	0.012023291758024492	0.019471895629076964	0.011388192242779876	0.0	0.02490823702896341
Rhodobacter	0.008455366459180371	0.009225278610147805	0.0076956090630595966	0.010635749033823973	0.011797603195739016	0.009517852872463716	0.011440637297245418	0.011314502768012285	0.012245996501143858	0.012622916521375272	0.01178343949044586	0.012720671784496854	0.014777254617892066	0.017166780527966084	0.02299991948686294	0.0191816857961574	0.01831350418748428	0.0188664505292762	0.020836290793230176	0.0	0.015772011091698856
midas_g_47113	7.196056561004569e-05	0.00010100670011110737	2.9598496396383064e-05	6.250195318603706e-05	9.764758100310696e-05	4.047019002593771e-05	1.919570016316345e-05	0.00010102234614296682	0.0001495237668027333	5.230490271288095e-05	5.620082427875609e-05	2.7713881883435412e-05	2.4145840878908608e-05	0.0	0.00016102627412039399	4.697555705181404e-05	0.0	0.0	0.0	0.25	1.602846655660453e-05
midas_g_120	0.005954736804231281	0.007289316858018247	0.009293927868464285	0.010614915049428625	0.006542387927208166	0.00978642776990858	0.011728572799692865	0.010546732937325734	0.01673170950522586	0.014296673408187459	0.013076058448857246	0.012166394146828144	0.012555837257032474	0.013400599085606181	0.011862268860202358	0.0077822839515838595	0.007763919341504618	0.00853482285848209	0.013217874098960554	0.0	0.01846479347320842
Ca_Accumulibacter	0.012395207426330376	0.00937678866031446	0.01246096698287727	0.0014271279310811796	0.0013315579227696404	0.013071871378377887	0.003378443228716768	0.0007071564230007677	0.0011214282510204994	0.006294023293116673	0.006369426751592358	0.0006928470470858853	0.006036460219727153	0.0005955821815824969	0.008131826843079894	0.0010647792931744516	0.0145753208008339	0.0341002304597477	0.023817410369248723	0.0	0.06180576704226709
midas_g_3838	0.008833159428633108	0.016649271068314195	0.01793668881620814	0.010250320322510074	0.015410563692853972	0.004639355420246131	0.046530377195508205	0.002666989938174324	0.002183046995319906	0.005335100076713857	0.01989509179467966	0.01726574841338026	0.004636001448750452	0.0008758561493860248	0.0023617186870991116	0.005449164618010428	0.002875525682038748	0.007441115581422601	0.006687802646729444	0.0	0.0034942057093397872
