	190703	190802	190830	190913	191004	191019	191025	191108	191111	191115	191122	191129	191206	191213	191220	200103	200110	200117	200124	200131	200205
Burkholderiales	0.16633684740762153	0.1851621157536763	0.1877580618904562	0.26249778638915544	0.19083888149134437	0.22711870642554952	0.18391400326327123	0.18844708449509084	0.20858565468981424	0.20060673687146813	0.21807793180966814	0.21636227586398066	0.22356634069781375	0.2097675477779538	0.22887201094978685	0.2566118096550402	0.30119334315804397	0.2932893246357581	0.2601302859666563	0.08333333333333333	0.2885604834185554
Sphingobacteriales	0.05406037491454682	0.05169859600686843	0.06900889434816718	0.06811671198058264	0.09998224589436301	0.08753334191791919	0.18228236874940065	0.21537964197680542	0.16096233496314263	0.2193318920426807	0.26665417759460414	0.24166505002355693	0.24689122298684024	0.28477586841137154	0.1821743914548724	0.23478383414496673	0.19532008195248177	0.18208273114331483	0.20645436047887197	0.16666666666666666	0.17884562983859323
Chitinophagales	0.1806569999640205	0.2217770445439542	0.17155288511343642	0.11742033605216808	0.13913004882379018	0.10248523757841115	0.14083885209713112	0.14793712369176074	0.11688272850969654	0.1322442290257338	0.1224053952791306	0.11986253914585822	0.12432693468550057	0.12069297738539439	0.11346984783017106	0.10023018022955402	0.09226843032241809	0.0919690637084488	0.12342465969494802	0.0	0.12745836605811892
Rhodobacterales	0.016874752635555712	0.016026396417629058	0.01534682038152462	0.018469327166473964	0.02139369729249891	0.016143926712164997	0.022017468087148467	0.021740008889966442	0.02203980322672288	0.02358951112350932	0.021300112401648558	0.024748496521907828	0.026922612579983088	0.03328253367666892	0.0400150291189179	0.03842600566838384	0.03844218396175553	0.036443888910589445	0.03537910692597679	0.16666666666666666	0.0283062719389636
Rhizobiales	0.022919440146799547	0.022053129524258495	0.027866984357194646	0.023875746117066197	0.028504216600088804	0.020179908390206246	0.02969574815241384	0.02968036529680362	0.0329550382033225	0.03481763023920768	0.03242787560884222	0.036831749023085614	0.04186888808402757	0.04750643754269794	0.05909664260218463	0.04353068286801427	0.04088638079148851	0.034373657279012586	0.03241376046940806	0.0	0.02926797993235988
Competibacterales	0.026733350124131954	0.07291000303020051	0.022731645232422184	0.0533037490754916	0.033981358189081184	0.038431964091904254	0.04207697475765427	0.03145835858891988	0.036020275422778476	0.029447660227352006	0.019782690146122172	0.0120555386192944	0.015574067366896045	0.008986284092700617	0.013740908724940283	0.017882028717723895	0.0325833003846016	0.0407405960704661	0.039495891102383385	0.0	0.041257272916700165
Bacteroidales	0.019825135825567535	0.010706710211777364	0.021000133193233787	0.007396064460347729	0.011522414558366612	0.006765879950699956	0.008810826374892009	0.010526528468097133	0.009719044842177681	0.0070437268986679605	0.008149119520419627	0.009810714186736133	0.007292043945430403	0.006656506735333795	0.00872225651485467	0.007954527660773841	0.006901261636892989	0.007187219249248083	0.007003265035726119	0.41666666666666663	0.005930532625943675
Solirubrobacterales	0.014194221566581513	0.009124271910036699	0.008716757188734813	0.012542058605998102	0.008211273857079447	0.00975699490443517	0.013840099817640849	0.018507293813391522	0.017030757038831317	0.019143594392914434	0.01715998501311353	0.01618490701992628	0.019654714475431604	0.024804246150612216	0.022812055500389148	0.029500649828539217	0.03332015384062399	0.035037693840084386	0.0426820612312497	0.0	0.038420234336181074
Pseudomonadales	0.04747598316122765	0.018484226120332674	0.02243566026845836	0.02519870412617063	0.03273857079449621	0.039907286473758796	0.01737210864766292	0.012951064775528343	0.014683233900028419	0.014872027338029154	0.017740726863994017	0.02150597234154588	0.02252806954002172	0.013943629898225517	0.01567322401438501	0.010741744045848144	0.015258258150318102	0.010253505722432712	0.008107383397214469	0.0	0.00815848947731171
Nitrospirales	0.0248803655596733	0.06030099996633106	0.02033416702431516	0.03469900101044822	0.024340878828229034	0.03085668034068543	0.031346578366445915	0.01573928152907423	0.0232658981145053	0.01781853685752145	0.010865492693892843	0.005348779203503035	0.006664252082578776	0.005272654019303869	0.006655752663642951	0.0038989712353005653	0.0031271341792171383	0.0026170852701066366	0.0032019432483162196	0.0	0.0032377502444341146
Verrucomicrobiales	0.021030475299535837	0.01880408067068451	0.022642849743233048	0.03159473733554171	0.028752774079005783	0.027512371001269298	0.01159420289855072	0.009435487129753098	0.013860853182613387	0.01107120440755981	0.009366804046459348	0.009117867139650248	0.011372691053965947	0.010247516947816497	0.019940420278575465	0.012495498175782537	0.011448186621616762	0.013710401937424312	0.011640562153977197	0.0	0.015964352690378106
Microtrichales	0.009192962256683338	0.010588869061647748	0.014384869248642174	0.016458847672323102	0.009853528628495338	0.017486801199389286	0.01833189365582108	0.015658463652159855	0.028364658562478495	0.02146244507985217	0.018508804795803677	0.01651747360252751	0.016877942774357117	0.017639742848634517	0.017202973618528766	0.010616475893709978	0.010333920419826744	0.010956603257685247	0.01577311944983359	0.0	0.022215454647453888
Sphingomonadales	0.010074479185406396	0.01104339921214773	0.011336224119814713	0.010177401377126364	0.01471815357301376	0.008671657990103198	0.011997312601977152	0.012728815614013822	0.012709520178232337	0.014261803473045544	0.013731734732109396	0.01604633761050911	0.018978630930822155	0.017884982570462605	0.020235635114462847	0.018461393921362926	0.019877071277092855	0.021698371157376647	0.018202179845107958	0.0	0.01958678613217074
Flavobacteriales	0.007088115712589497	0.006531766607184941	0.009501117343238963	0.007760659187266272	0.008477585441633375	0.007177940067327681	0.007697475765428541	0.014951307229159086	0.0072519026899325635	0.006973987028384126	0.010022480329711498	0.013330377185932434	0.011710732826270673	0.013102807994814936	0.017444513029709355	0.024348997071856955	0.03312246144998385	0.04970508964493575	0.011672108392876869	0.0	0.009809421532641973
Planctomycetales	0.011189867952362105	0.012962526514258771	0.010122685767563006	0.017792222673625225	0.01532179316466933	0.026390243005095577	0.009617045781744885	0.008809148583666706	0.014055234079456936	0.010722505056140601	0.007793180966654178	0.008452733974447799	0.011179524326934682	0.012384605952318392	0.021819060143313387	0.014108325634561485	0.01328133424391646	0.014354908011405805	0.014132715027050902	0.0	0.013239513375755345
Xanthomonadales	0.01809808225092649	0.01292885761422174	0.012475766231075465	0.02246945217038034	0.028326675543719496	0.018675153142878178	0.01915730876283712	0.010243665898896834	0.013158091478640535	0.009763581839737778	0.007399775196702886	0.006401906715073581	0.007509356513340578	0.005272654019303872	0.005850621293040985	0.00537087202292407	0.006559792962150891	0.006269286356001721	0.009495417908799828	0.0	0.011316097388962804
Propionibacteriales	0.004641456481847947	0.0024578297027036127	0.006112089505853101	0.008198172859568524	0.003186861961828673	0.004378138739169626	0.00261061522219023	0.00432375641491898	0.004650189147565004	0.004498221633307761	0.004795803671787186	0.00501621262090181	0.006688397923457684	0.00739222590081805	0.014277662972008266	0.02688567715265491	0.031828474893066394	0.02415921253076051	0.026199151406173585	0.0	0.02155828751863309
Anaerolineales	0.006134638218256393	0.012726844213999526	0.010847848929274395	0.014052522474660661	0.013706169551708829	0.01577601589374736	0.014742297725309524	0.01377944801390067	0.011692758563973754	0.01290187600251065	0.012514050206069676	0.008452733974447797	0.008475190148496913	0.00889869847776202	0.008158664555433294	0.00793886914175657	0.006811401459329282	0.00617163392054998	0.005962239152037103	0.0	0.006138902691179534
Micrococcales	0.004209693088187672	0.0021379751523517734	0.007148036879726509	0.007406481452545395	0.006107412339103418	0.006975589117197994	0.0057587100489490325	0.0071523821069220525	0.011109615873443092	0.009885626612734505	0.006687898089171977	0.011113266635257598	0.010986357599903412	0.009178972445565545	0.015243820616730625	0.012197986314454384	0.012005319722511768	0.01730401156204835	0.021514534929573014	0.0	0.018753305871227293
Campylobacterales	0.028658295254200692	0.01095922696205515	0.015006437672966213	0.005802264654103775	0.01358189081225033	0.010356689538455883	0.007851041366733853	0.003475168707318058	0.006145426815592337	0.006224283422832833	0.015118021730985386	0.017154892885846526	0.004925751539297355	0.006376232767530262	0.0040524945653632495	0.0031003867654197273	0.0017253154092232487	0.001152298738330534	0.0019085474534298653	0.0	0.0009617079933962717
Absconditabacteriales_SR1	0.009156981973878316	0.00915794081007373	0.013837297065309086	0.00912528516516141	0.02183754993342213	0.022755284119129544	0.008292542470486611	0.005495615630177395	0.010257330402667507	0.00441104679545296	0.0024915698763581864	0.0059861984868220496	0.002245563201738501	0.0022597088654159442	0.004133007702423446	0.0018633637630552907	0.0010423780597390462	0.0018163352994023673	0.0035804981151122254	0.0	0.0037987465739152734
Pirellulales	0.0061706185010614156	0.006733780007407153	0.006704059433780762	0.008614852547475434	0.01072347980470483	0.016890785673552754	0.009578654381418557	0.008142401099123125	0.009330283048490566	0.008020085082641749	0.00620082427875609	0.006263337305656403	0.0055052517203911635	0.005360239634242472	0.007353533184831326	0.005339554984889525	0.004115596132417958	0.004570133979141442	0.004337607848704239	0.0	0.002933209379858629
Pedosphaerales	0.015651423020184938	0.015605535167166076	0.01244616773467908	0.009854474618998502	0.009454061251664442	0.009996136936406625	0.00406948843459065	0.004061098314947269	0.004560474887483365	0.0051258804658623315	0.004102660172349195	0.003990798991214701	0.005094772425449719	0.0037836985653476284	0.0050723276347924146	0.003930288273335108	0.003899931706265052	0.005292762001484319	0.005709869240839762	0.0	0.006539614355094646
Caldilineales	0.005379052279350915	0.010033332211036654	0.010137485015761198	0.015094221694427937	0.00869951176209498	0.014778977575835631	0.009386697379786922	0.008869761991352485	0.010810568339837623	0.008996443266615528	0.006182090670663172	0.003963085109331264	0.003163105155137028	0.004116523902114318	0.004508735675371032	0.0035858008549551385	0.0021386722260163197	0.0026561462442873324	0.0022555560813262037	0.0	0.0023561845838208657
